"id"	"sire"	"dam"	"sex"	"generation"
51689.1	50742.1	50737.1	"2"	54
51690.1	50702.1	50751.1	"1"	54
51693.1	50710.1	50759.1	"2"	54
51694.1	51248.1	50791.1	"1"	54
51695.1	50702.1	50751.1	"2"	54
51698.1	50750.1	50097.1	"1"	54
51699.1	51248.1	50791.1	"2"	54
51700.1	50758.1	50089.1	"1"	54
51705.1	50758.1	50089.1	"2"	54
51706.1	50730.1	51215.1	"1"	54
51709.1	50750.1	50097.1	"2"	54
51710.1	50772.1	51207.1	"1"	54
51713.1	50730.1	51215.1	"2"	54
51714.1	50768.1	51225.1	"1"	54
51717.1	50772.1	51207.1	"2"	54
51718.1	51232.1	51253.1	"1"	54
51722.1	51230.1	51251.1	"1"	54
51723.1	50768.1	51225.1	"2"	54
51727.1	51232.1	51253.1	"2"	54
51728.1	51270.1	51285.1	"1"	54
51731.1	51230.1	51251.1	"2"	54
51734.1	50796.1	51305.1	"1"	54
51737.1	50796.1	51305.1	"2"	54
51738.1	51226.1	51365.1	"1"	54
51739.1	51270.1	51285.1	"2"	54
51742.1	50762.1	51261.1	"1"	54
51745.1	51226.1	51365.1	"2"	54
51746.1	50498.1	51255.1	"1"	54
51747.1	50762.1	51261.1	"2"	54
51748.1	50480.1	51287.1	"1"	54
51752.1	51222.1	51271.1	"1"	54
51753.1	50498.1	51255.1	"2"	54
51756.1	50088.1	50725.1	"1"	54
51759.1	50480.1	51287.1	"2"	54
51760.1	51212.1	50721.1	"1"	54
51764.1	50714.1	50077.1	"1"	54
51765.1	51222.1	51271.1	"2"	54
51767.1	50088.1	50725.1	"2"	54
51770.1	50766.1	51217.1	"1"	54
51771.1	51212.1	50721.1	"2"	54
51774.1	50084.1	51273.1	"1"	54
51775.1	50714.1	50077.1	"2"	54
51778.1	50098.1	50747.1	"1"	54
51779.1	50766.1	51217.1	"2"	54
51782.1	50096.1	51451.1	"1"	54
51785.1	50084.1	51273.1	"2"	54
51791.1	50098.1	50747.1	"2"	54
51794.1	50488.1	50093.1	"1"	54
51795.1	50096.1	51451.1	"2"	54
51801.1	50488.1	50093.1	"2"	54
51804.1	50770.1	51269.1	"1"	54
51810.1	50718.1	51323.1	"1"	54
51811.1	50770.1	51269.1	"2"	54
51812.1	51214.1	51397.1	"1"	54
51813.1	50718.1	51323.1	"2"	54
51815.1	51214.1	51397.1	"2"	54
51816.1	51246.1	51333.1	"1"	54
51819.1	51246.1	51333.1	"2"	54
51820.1	51260.1	51369.1	"1"	54
51823.1	51260.1	51369.1	"2"	54
51828.1	50080.1	51389.1	"1"	54
51829.1	50080.1	51389.1	"2"	54
51831.1	51290.1	51379.1	"2"	54
51832.1	51290.1	51379.1	"1"	54
51833.1	51322.1	50717.1	"2"	54
51836.1	51322.1	50717.1	"1"	54
51839.1	51310.1	51325.1	"2"	54
51840.1	51310.1	51325.1	"1"	54
51842.1	51238.1	51317.1	"1"	54
51845.1	51238.1	51317.1	"2"	54
51847.1	50800.1	51373.1	"2"	54
51850.1	50800.1	51373.1	"1"	54
51853.1	50734.1	49381.1	"2"	54
51854.1	50734.1	49381.1	"1"	54
51857.1	51282.1	51235.1	"2"	54
51858.1	51282.1	51235.1	"1"	54
51863.1	51278.1	50727.1	"2"	54
51866.1	51278.1	50727.1	"1"	54
51867.1	51286.1	51213.1	"2"	54
51870.1	51286.1	51213.1	"1"	54
51871.1	51292.1	51231.1	"2"	54
51875.1	51326.1	50087.1	"2"	54
51876.1	51292.1	51231.1	"1"	54
51877.1	51340.1	50495.1	"2"	54
51878.1	51326.1	50087.1	"1"	54
51881.1	51306.1	50785.1	"2"	54
51882.1	51340.1	50495.1	"1"	54
51883.1	51640.1	50489.1	"2"	54
51886.1	51298.1	51203.1	"1"	54
51890.1	51640.1	50489.1	"1"	54
51891.1	50780.1	50321.1	"2"	54
51892.1	50780.1	50321.1	"1"	54
51896.1	51296.1	50079.1	"1"	54
51897.1	51296.1	50079.1	"2"	54
51901.1	51218.1	51315.1	"2"	54
51902.1	51218.1	51315.1	"1"	54
51905.1	51318.1	50761.1	"2"	54
51906.1	51318.1	50761.1	"1"	54
51910.1	51242.1	51363.1	"1"	54
51911.1	51242.1	51363.1	"2"	54
51913.1	51320.1	51453.1	"2"	54
51914.1	51320.1	51453.1	"1"	54
51916.1	51266.1	51381.1	"1"	54
51920.1	50754.1	51805.1	"1"	54
51923.1	51266.1	51381.1	"2"	54
51924.1	50790.1	51475.1	"1"	54
51927.1	50754.1	51805.1	"2"	54
51930.1	51252.1	51635.1	"1"	54
51933.1	50790.1	51475.1	"2"	54
51935.1	51252.1	51635.1	"2"	54
51936.1	50786.1	51425.1	"1"	54
51940.1	50492.1	51611.1	"1"	54
51941.1	50786.1	51425.1	"2"	54
51944.1	51208.1	51385.1	"1"	54
51947.1	50492.1	51611.1	"2"	54
51949.1	51208.1	51385.1	"2"	54
51950.1	51274.1	50483.1	"1"	54
51953.1	51274.1	50483.1	"2"	54
51956.1	51336.1	51423.1	"1"	54
51959.1	51336.1	51423.1	"2"	54
51961.1	51330.1	51265.1	"2"	54
51962.1	51330.1	51265.1	"1"	54
51965.1	51362.1	50739.1	"2"	54
51966.1	51362.1	50739.1	"1"	54
51971.1	51352.1	51357.1	"2"	54
51972.1	51352.1	51357.1	"1"	54
51976.1	51354.1	51419.1	"1"	54
51979.1	51354.1	51419.1	"2"	54
51980.1	51606.1	51391.1	"1"	54
51981.1	51606.1	51391.1	"2"	54
51982.1	51650.1	50493.1	"1"	54
51984.1	51652.1	50789.1	"1"	54
51987.1	51652.1	50789.1	"2"	54
51991.1	50484.1	51643.1	"2"	54
51992.1	50484.1	51643.1	"1"	54
51993.1	51348.1	51421.1	"2"	54
51994.1	51348.1	51421.1	"1"	54
51997.1	51374.1	50705.1	"2"	54
51998.1	51300.1	50713.1	"1"	54
52000.1	51358.1	51639.1	"1"	54
52003.1	51300.1	50713.1	"2"	54
52004.1	51646.1	51237.1	"1"	54
52009.1	51358.1	51639.1	"2"	54
52011.1	51646.1	51237.1	"2"	54
52012.1	51418.1	51353.1	"1"	54
52014.1	50738.1	51465.1	"1"	54
52015.1	51418.1	51353.1	"2"	54
52018.1	51306.1	50785.1	"1"	54
52019.1	50738.1	51465.1	"2"	54
52022.1	50724.1	51653.1	"1"	54
52026.1	50090.1	51647.1	"1"	54
52027.1	50724.1	51653.1	"2"	54
52030.1	51610.1	51347.1	"1"	54
52031.1	50090.1	51647.1	"2"	54
52035.1	51610.1	51347.1	"2"	54
52036.1	50782.1	51625.1	"1"	54
52040.1	51452.1	51659.1	"1"	54
52041.1	50782.1	51625.1	"2"	54
52044.1	51456.1	50499.1	"1"	54
52045.1	51452.1	51659.1	"2"	54
52048.1	51394.1	50769.1	"1"	54
52049.1	51456.1	50499.1	"2"	54
52053.1	50720.1	51393.1	"2"	54
52055.1	51314.1	51619.1	"2"	54
52058.1	51366.1	51341.1	"1"	54
52059.1	51394.1	50769.1	"2"	54
52062.1	51636.1	51457.1	"1"	54
52063.1	51366.1	51341.1	"2"	54
52066.1	51382.1	51633.1	"1"	54
52067.1	51636.1	51457.1	"2"	54
52071.1	51382.1	51633.1	"2"	54
52072.1	51622.1	51293.1	"1"	54
52073.1	51622.1	51293.1	"2"	54
52076.1	51942.1	51817.1	"1"	55
52077.1	51912.1	51769.1	"2"	55
52079.1	51934.1	51711.1	"2"	55
52081.1	51952.1	51885.1	"2"	55
52083.1	51818.1	52021.1	"2"	55
52088.1	51934.1	51711.1	"1"	55
52092.1	51952.1	51885.1	"1"	55
52093.1	51784.1	52033.1	"2"	55
52096.1	51818.1	52021.1	"1"	55
52099.1	51664.1	51917.1	"2"	55
52100.1	51758.1	51943.1	"1"	55
52101.1	51620.1	51629.1	"2"	54
52102.1	51620.1	51629.1	"1"	54
52103.1	51386.1	50091.1	"2"	54
52107.1	51766.1	51809.1	"2"	55
52108.1	51766.1	51809.1	"1"	55
52109.1	51744.1	51835.1	"2"	55
52112.1	51744.1	51835.1	"1"	55
52115.1	51702.1	51851.1	"2"	55
52116.1	51702.1	51851.1	"1"	55
52117.1	51776.1	51861.1	"2"	55
52120.1	51776.1	51861.1	"1"	55
52123.1	51684.1	51761.1	"2"	55
52124.1	51684.1	51761.1	"1"	55
52127.1	51716.1	51741.1	"2"	55
52131.1	51814.1	51787.1	"2"	55
52132.1	51716.1	51741.1	"1"	55
52136.1	51814.1	51787.1	"1"	55
52138.1	51386.1	50091.1	"1"	54
52139.1	51398.1	51615.1	"2"	54
52144.1	51398.1	51615.1	"1"	54
52145.1	51802.1	51337.1	"2"	54
52149.1	51390.1	51459.1	"2"	54
52150.1	51802.1	51337.1	"1"	54
52152.1	51390.1	51459.1	"1"	54
52153.1	51808.1	51773.1	"2"	55
52156.1	51808.1	51773.1	"1"	55
52159.1	51796.1	51865.1	"2"	55
52161.1	51806.1	51879.1	"2"	55
52162.1	51796.1	51865.1	"1"	55
52164.1	51806.1	51879.1	"1"	55
52165.1	51826.1	51715.1	"2"	55
52168.1	51826.1	51715.1	"1"	55
52169.1	51736.1	51671.1	"2"	55
52173.1	51708.1	51707.1	"2"	55
52174.1	51736.1	51671.1	"1"	55
52175.1	50082.1	51617.1	"2"	54
52177.1	51638.1	51279.1	"2"	54
52178.1	50082.1	51617.1	"1"	54
52180.1	51638.1	51279.1	"1"	54
52182.1	51912.1	51769.1	"1"	55
52185.1	51630.1	51301.1	"2"	54
52186.1	51630.1	51301.1	"1"	54
52191.1	51712.1	51837.1	"2"	55
52192.1	51708.1	51707.1	"1"	55
52193.1	51758.1	51943.1	"2"	55
52197.1	51942.1	51817.1	"2"	55
52198.1	51712.1	51837.1	"1"	55
54100.1	51784.1	52033.1	"1"	55
54104.1	51664.1	51917.1	"1"	55
54105.1	51838.1	51909.1	"2"	55
54106.1	51838.1	51909.1	"1"	55
54109.1	51830.1	51893.1	"2"	55
54113.1	51880.1	52013.1	"2"	55
54114.1	51830.1	51893.1	"1"	55
54116.1	51880.1	52013.1	"1"	55
54117.1	51874.1	52029.1	"2"	55
54121.1	51974.1	51667.1	"2"	55
54124.1	51874.1	52029.1	"1"	55
54125.1	51918.1	51859.1	"2"	55
54126.1	51974.1	51667.1	"1"	55
54130.1	51918.1	51859.1	"1"	55
54131.1	51704.1	52025.1	"2"	55
54133.1	52010.1	52007.1	"2"	55
54134.1	51704.1	52025.1	"1"	55
54138.1	52010.1	52007.1	"1"	55
54139.1	52002.1	51685.1	"2"	55
54141.1	51968.1	51955.1	"2"	55
54142.1	52002.1	51685.1	"1"	55
54146.1	51968.1	51955.1	"1"	55
54147.1	51922.1	52005.1	"2"	55
54149.1	51932.1	51777.1	"2"	55
54150.1	51922.1	52005.1	"1"	55
54153.1	51908.1	51733.1	"2"	55
54154.1	51932.1	51777.1	"1"	55
54157.1	51862.1	51687.1	"2"	55
54158.1	51908.1	51733.1	"1"	55
54161.1	51978.1	51873.1	"2"	55
54164.1	51862.1	51687.1	"1"	55
54165.1	51996.1	52037.1	"2"	55
54166.1	51978.1	51873.1	"1"	55
54169.1	51938.1	51749.1	"2"	55
54170.1	51938.1	51749.1	"1"	55
54173.1	51754.1	51903.1	"2"	55
54176.1	51996.1	52037.1	"1"	55
54178.1	51754.1	51903.1	"1"	55
54179.1	51904.1	51755.1	"2"	55
54182.1	51904.1	51755.1	"1"	55
54183.1	51990.1	51691.1	"2"	55
54186.1	51990.1	51691.1	"1"	55
54187.1	51730.1	51999.1	"2"	55
54190.1	51730.1	51999.1	"1"	55
54193.1	51632.1	51299.1	"2"	55
54194.1	51958.1	51797.1	"1"	55
54196.1	51632.1	51299.1	"1"	55
54198.1	51986.1	51735.1	"1"	55
54199.1	51958.1	51797.1	"2"	55
54201.1	51986.1	51735.1	"2"	55
54207.1	51730.1	51999.1	"2"	55
54209.1	51964.1	51781.1	"2"	55
54213.1	521820.1	51937.1	"2"	55
54216.1	51868.1	52069.1	"1"	55
54217.1	51846.1	51989.1	"2"	55
54220.1	52050.1	51985.1	"1"	55
54221.1	52060.1	51841.1	"2"	55
54226.1	51948.1	52141.1	"1"	55
54227.1	51868.1	52069.1	"2"	55
54229.1	52050.1	51985.1	"2"	55
54230.1	52064.1	51945.1	"1"	55
54233.1	51948.1	52141.1	"2"	55
54234.1	51856.1	51925.1	"1"	55
54237.1	52064.1	51945.1	"2"	55
54238.1	51822.1	52043.1	"1"	55
54240.1	52042.1	51725.1	"1"	55
54243.1	51856.1	51925.1	"2"	55
54244.1	51872.1	51967.1	"1"	55
54245.1	51822.1	52043.1	"2"	55
54248.1	52008.1	52051.1	"1"	55
54249.1	52042.1	51725.1	"2"	55
54252.1	52028.1	51821.1	"1"	55
54253.1	51872.1	51967.1	"2"	55
54256.1	52146.1	51929.1	"1"	55
54257.1	52008.1	52051.1	"2"	55
54260.1	52016.1	52183.1	"1"	55
54261.1	52028.1	51821.1	"2"	55
54266.1	52074.1	51975.1	"1"	55
54267.1	52146.1	51929.1	"2"	55
54269.1	52016.1	52183.1	"2"	55
54270.1	52056.1	51951.1	"1"	55
54274.1	52140.1	51763.1	"1"	55
54276.1	51724.1	52061.1	"1"	55
54277.1	52074.1	51975.1	"2"	55
54279.1	52056.1	51951.1	"2"	55
54282.1	52184.1	51957.1	"1"	55
54283.1	52140.1	51763.1	"2"	55
54284.1	52038.1	52065.1	"1"	55
54289.1	51724.1	52061.1	"2"	55
54290.1	52046.1	51849.1	"1"	55
54291.1	52184.1	51957.1	"2"	55
54294.1	52188.1	51701.1	"1"	55
54295.1	52038.1	52065.1	"2"	55
54298.1	51750.1	52075.1	"1"	55
54299.1	52046.1	51849.1	"2"	55
54300.1	51888.1	51825.1	"1"	55
54303.1	52188.1	51701.1	"2"	55
54304.1	51872.1	51967.1	"1"	55
54307.1	51750.1	52075.1	"2"	55
54310.1	51926.1	52181.1	"1"	55
54311.1	51888.1	51825.1	"2"	55
54315.1	51872.1	51967.1	"2"	55
54316.1	51678.1	52151.1	"1"	55
54319.1	51926.1	52181.1	"2"	55
54320.1	52024.1	51899.1	"1"	55
54323.1	51678.1	52151.1	"2"	55
54324.1	51780.1	52143.1	"1"	55
54327.1	52024.1	51899.1	"2"	55
54330.1	51762.1	52095.1	"1"	55
54331.1	51780.1	52143.1	"2"	55
54332.1	54191.1	51931.1	"1"	55
54335.1	51762.1	52095.1	"2"	55
54336.1	52020.1	51939.1	"1"	55
54339.1	54191.1	51931.1	"2"	55
54340.1	51692.1	51869.1	"1"	55
54343.1	52020.1	51939.1	"2"	55
54346.1	52148.1	51895.1	"1"	55
54347.1	51692.1	51869.1	"2"	55
54350.1	51674.1	51983.1	"1"	55
54352.1	51740.1	51827.1	"1"	55
54353.1	52148.1	51895.1	"2"	55
54357.1	51674.1	51983.1	"2"	55
54359.1	51740.1	51827.1	"2"	55
54360.1	52006.1	51973.1	"1"	55
54363.1	52006.1	51973.1	"2"	55
54367.1	51670.1	51995.1	"2"	55
54368.1	51670.1	51995.1	"1"	55
54371.1	51898.1	52147.1	"2"	55
54372.1	51898.1	52147.1	"1"	55
54375.1	52090.1	52119.1	"2"	56
54376.1	52090.1	52119.1	"1"	56
54379.1	54102.1	52113.1	"2"	56
54380.1	54102.1	52113.1	"1"	56
54383.1	52170.1	52189.1	"2"	56
54384.1	52170.1	52189.1	"1"	56
54385.1	52160.1	52199.1	"2"	56
54388.1	52160.1	52199.1	"1"	56
54389.1	54184.1	52089.1	"2"	56
54390.1	54184.1	52089.1	"1"	56
54393.1	52098.1	54103.1	"2"	56
54396.1	52098.1	54103.1	"1"	56
54397.1	54160.1	54137.1	"2"	56
54398.1	54160.1	54137.1	"1"	56
54805.1	52032.1	52047.1	"2"	55
54808.1	54168.1	54123.1	"1"	56
54809.1	54168.1	54123.1	"2"	56
54812.1	54156.1	54119.1	"1"	56
54813.1	54156.1	54119.1	"2"	56
54816.1	52094.1	52129.1	"1"	56
54817.1	52094.1	52129.1	"2"	56
54818.1	52122.1	52111.1	"1"	56
54821.1	52134.1	52163.1	"2"	56
54822.1	52134.1	52163.1	"1"	56
54824.1	54152.1	52187.1	"1"	56
54827.1	52122.1	52111.1	"2"	56
54829.1	54152.1	52187.1	"2"	56
54830.1	52196.1	54175.1	"1"	56
54835.1	52196.1	54175.1	"2"	56
54836.1	54110.1	54155.1	"1"	56
54841.1	54110.1	54155.1	"2"	56
54842.1	54112.1	54167.1	"1"	56
54847.1	54112.1	54167.1	"2"	56
54848.1	54162.1	54181.1	"1"	56
54851.1	54162.1	54181.1	"2"	56
54853.1	52184.1	52097.1	"2"	56
54854.1	52184.1	52097.1	"1"	56
54859.1	54172.1	54163.1	"2"	56
54862.1	54172.1	54163.1	"1"	56
54863.1	52114.1	52091.1	"2"	56
54864.1	52114.1	52091.1	"1"	56
54867.1	54204.1	52171.1	"2"	56
54868.1	54204.1	52171.1	"1"	56
54871.1	52094.1	52129.1	"2"	56
54872.1	52094.1	52129.1	"1"	56
54875.1	54118.1	54251.1	"2"	56
54876.1	54218.1	52105.1	"1"	56
54879.1	54192.1	54231.1	"2"	56
54880.1	54118.1	54251.1	"1"	56
54883.1	52166.1	54241.1	"2"	56
54884.1	54192.1	54231.1	"1"	56
54887.1	54214.1	52121.1	"2"	56
54888.1	52166.1	54241.1	"1"	56
54891.1	54296.1	54127.1	"2"	56
54892.1	54214.1	52121.1	"1"	56
54895.1	54280.1	54189.1	"2"	56
54896.1	54296.1	54127.1	"1"	56
54899.1	54242.1	54171.1	"2"	56
54900.1	54280.1	54189.1	"1"	56
56203.1	54250.1	54281.1	"2"	56
56204.1	54242.1	54171.1	"1"	56
56207.1	52194.1	54239.1	"2"	56
56208.1	54250.1	54281.1	"1"	56
56211.1	52158.1	54287.1	"2"	56
56212.1	52194.1	54239.1	"1"	56
56215.1	54258.1	54107.1	"2"	56
56216.1	52158.1	54287.1	"1"	56
56219.1	52130.1	54275.1	"2"	56
56220.1	54258.1	54107.1	"1"	56
56223.1	54222.1	54135.1	"2"	56
56224.1	52130.1	54275.1	"1"	56
56227.1	54174.1	54211.1	"2"	56
56228.1	54222.1	54135.1	"1"	56
56231.1	54232.1	54185.1	"2"	56
56232.1	54174.1	54211.1	"1"	56
56235.1	54136.1	54263.1	"2"	56
56236.1	54232.1	54185.1	"1"	56
56237.1	54228.1	54151.1	"2"	56
56240.1	54136.1	54263.1	"1"	56
56241.1	52176.1	54219.1	"2"	56
56244.1	54228.1	54151.1	"1"	56
56245.1	52106.1	54235.1	"2"	56
56248.1	52176.1	54219.1	"1"	56
56249.1	52110.1	54255.1	"2"	56
56252.1	52106.1	54235.1	"1"	56
56253.1	54180.1	54293.1	"2"	56
56256.1	52110.1	54255.1	"1"	56
56257.1	54144.1	54285.1	"2"	56
56260.1	54180.1	54293.1	"1"	56
56261.1	54268.1	54143.1	"2"	56
56264.1	54144.1	54285.1	"1"	56
56265.1	54254.1	54301.1	"2"	56
56268.1	54268.1	54143.1	"1"	56
56272.1	54254.1	54301.1	"1"	56
56273.1	54246.1	54247.1	"2"	56
56275.1	54236.1	54297.1	"2"	56
56276.1	54246.1	54247.1	"1"	56
56279.1	54188.1	54215.1	"2"	56
56280.1	54236.1	54297.1	"1"	56
56284.1	54188.1	54215.1	"1"	56
