"fam","id","sire","dam","sex"
"3358",1,44151,41935,42066,"1"
"3359",1,44155,41935,42066,"2"
"3360",1,44163,42428,42028,"2"
"3361",1,44168,42428,42028,"2"
"3362",1,44169,42428,42028,"1"
"3363",1,44171,42242,42508,"2"
"3364",1,44172,42242,42508,"1"
"3365",1,44177,42242,42508,"1"
"3366",1,44185,42400,42620,"1"
"3367",1,44186,42400,42620,"2"
"3368",1,44189,42707,41916,"2"
"3369",1,44195,42707,41916,"1"
"3370",1,44207,41911,41839,"1"
"3371",1,44208,41911,41839,"1"
"3372",1,44211,41998,41737,"2"
"3373",1,44214,41998,41737,"1"
"3374",1,44218,41710,42116,"2"
"3375",1,44222,41710,42116,"1"
"3376",1,44228,41701,42128,"2"
"3377",1,44232,41701,42128,"1"
"3378",1,44239,42165,41716,"1"
"3379",1,44242,42165,41716,"2"
"3380",1,44251,41825,42276,"2"
"3381",1,44253,41825,42276,"2"
"3382",1,44254,41825,42276,"1"
"3383",1,44256,41673,42227,"2"
"3384",1,44258,41673,42227,"1"
"3385",1,44263,42282,42129,"1"
"3386",1,44268,42282,42129,"1"
"3387",1,44273,42068,42372,"2"
"3388",1,44276,42068,42372,"2"
"3389",1,44283,42068,42372,"1"
"3390",1,44286,42399,41669,"1"
"3391",1,44289,42399,41669,"2"
"3392",1,44293,42784,42327,"1"
"3393",1,44294,42784,42327,"2"
"3394",1,44299,41982,41773,"2"
"3395",1,44300,41982,41773,"1"
"3396",1,44306,41812,42114,"1"
"3397",1,44312,41812,42114,"2"
"3398",1,44316,42059,41817,"1"
"3399",1,44319,42059,41817,"2"
"3400",1,44322,42059,41817,"2"
"3401",1,44329,41771,42063,"2"
"3402",1,44333,41771,42063,"1"
"3403",1,44342,41923,42293,"1"
"3404",1,44351,42257,42084,"2"
"3405",1,44353,42257,42084,"1"
"3406",1,44354,42257,42084,"2"
"3407",1,44358,41665,42347,"2"
"3408",1,44360,41665,42347,"1"
"3409",1,44362,41665,42347,"2"
"3410",1,44373,42228,42394,"1"
"3411",1,44381,42228,42394,"2"
"3412",1,44387,42389,41874,"2"
"3413",1,44389,42389,41874,"2"
"3414",1,44393,42389,41874,"1"
"3415",1,44397,41893,42447,"1"
"3416",1,44399,41893,42447,"1"
"3417",1,44402,41893,42447,"2"
"3418",1,44410,41906,42469,"2"
"3419",1,44413,41906,42469,"1"
"3420",1,44424,41959,42423,"2"
"3421",1,44426,41959,42423,"1"
"3422",1,44435,42438,42333,"1"
"3423",1,44444,42336,42479,"1"
"3424",1,44445,42336,42479,"2"
"3425",1,44446,42336,42479,"1"
"3426",1,44453,42459,41675,"1"
"3427",1,44455,42459,41675,"2"
"3428",1,44463,42464,41861,"2"
"3429",1,44465,42464,41861,"1"
"3430",1,44466,42464,41861,"2"
"3431",1,44470,42396,42500,"2"
"3432",1,44471,42396,42500,"1"
"3433",1,44475,42042,42713,"1"
"3434",1,44477,42042,42713,"2"
"3435",1,44480,42476,42789,"1"
"3436",1,44484,42476,42789,"2"
"3437",1,44493,42887,43108,"1"
"3438",1,44510,41765,41977,"2"
"3439",1,44519,41952,41985,"1"
"3440",1,44525,41967,41687,"1"
"3441",1,44526,41967,41687,"1"
"3442",1,44529,41967,41687,"2"
"3443",1,44539,42100,41884,"2"
"3444",1,44541,42100,41884,"1"
"3445",1,44545,42161,41929,"1"
"3446",1,44548,42161,41929,"2"
"3447",1,44549,42161,41929,"2"
"3448",1,44559,41881,42241,"1"
"3449",1,44563,41881,42241,"2"
"3450",1,44568,41722,42520,"2"
"3451",1,44573,41722,42520,"1"
"3452",1,44576,42504,41968,"2"
"3453",1,44578,42504,41968,"1"
"3454",1,44589,42618,41900,"1"
"3455",1,44590,42618,41900,"2"
"3456",1,44591,42618,41900,"2"
"3457",1,44593,42984,42776,"1"
"3458",1,44598,42984,42776,"2"
"3459",1,44600,42856,43133,"2"
"3460",1,44604,42856,43133,"1"
"3461",1,44607,42856,43133,"2"
"3462",1,44622,41843,41703,"1"
"3463",1,44626,41843,41703,"2"
"3464",1,44632,42030,41761,"2"
"3465",1,44638,42030,41761,"1"
"3466",1,44639,42030,41761,"1"
"3467",1,44645,41854,42262,"1"
"3468",1,44648,41869,42437,"2"
"3469",1,44650,41869,42437,"1"
"3470",1,44673,42779,42888,"2"
"3471",1,44675,42779,42888,"1"
"3472",1,44678,42779,42888,"2"
"3473",1,44755,42516,41776,"1"
"3474",1,44757,42516,41776,"1"
"3475",1,44760,42516,41776,"2"
"3476",1,44772,43136,42982,"1"
"3477",1,44808,42373,41957,"1"
"3478",1,44810,42373,41957,"2"
"3479",1,44814,42373,41957,"2"
"3480",1,44821,42232,42858,"1"
"3481",1,44827,42232,42858,"2"
"3482",1,44830,42232,42858,"2"
"3483",1,44833,43040,42988,"2"
"3484",1,44895,41841,41095,"1"
"3485",1,44899,41841,41095,"2"
"3486",1,44903,42268,42051,"1"
"3487",1,44905,42290,41821,"1"
"3488",1,44907,42290,41821,"2"
"3489",1,44963,42158,41726,"1"
"3490",1,44968,42470,41939,"1"
"3491",1,44991,41933,41853,"2"
"3492",1,45007,42079,42383,"2"
"3493",1,45010,42079,42383,"1"
"3494",1,45016,42507,42156,"2"
"3495",1,45097,41988,42086,"1"
"3496",1,45101,41988,42086,"2"
"3497",1,45196,42432,42249,"2"
"3498",1,45199,42432,42249,"2"
"3499",1,45203,42432,42249,"1"
"3500",1,45232,41872,42271,"1"
"3501",1,45262,42452,42168,"2"
"3502",1,45263,42452,42168,"1"
"3503",1,45275,42011,41847,"1"
"3504",1,45276,42011,41847,"2"
"3505",1,46272,44135,44168,"1"
"3506",1,46275,44135,44168,"2"
"3507",1,46286,44195,44155,"1"
"3508",1,46287,44195,44155,"2"
"3509",1,46289,44195,44155,"2"
"3510",1,46294,44413,44354,"2"
"3511",1,46299,44493,44358,"2"
"3512",1,46300,44493,44358,"1"
"3513",1,46306,44526,44125,"1"
"3514",1,46307,44526,44125,"2"
"3515",1,46311,44526,44125,"2"
"3516",1,46317,44353,44607,"2"
"3517",1,46331,44300,44455,"2"
"3518",1,46334,44300,44455,"1"
"3519",1,46337,44300,44455,"1"
"3520",1,46346,44147,44470,"2"
"3521",1,46352,44147,44470,"1"
"3522",1,46359,44316,44294,"1"
"3523",1,46361,44316,44294,"1"
"3524",1,46364,44316,44294,"2"
"3525",1,46370,44232,44445,"2"
"3526",1,46376,44397,44289,"2"
"3527",1,46378,44397,44289,"1"
"3528",1,46383,44435,44381,"2"
"3529",1,46386,44435,44381,"1"
"3530",1,46390,44444,44410,"1"
"3531",1,46391,44444,44410,"2"
"3532",1,46399,44480,44424,"1"
"3533",1,46402,44480,44424,"2"
"3534",1,46408,44525,44256,"1"
"3535",1,46414,44465,44529,"2"
"3536",1,46415,44465,44529,"1"
"3537",1,46425,44475,44510,"2"
"3538",1,46428,44475,44510,"1"
"3539",1,46433,44650,44548,"1"
"3540",1,46439,44650,44548,"1"
"3541",1,46446,44151,44678,"2"
"3542",1,46450,44151,44678,"1"
"3543",1,46466,44968,44273,"2"
"3544",1,46468,44968,44273,"1"
"3545",1,46474,45010,44830,"2"
"3546",1,46479,45010,44830,"1"
"3547",1,46486,45275,45101,"1"
"3548",1,46488,45275,45101,"1"
"3549",1,46489,45275,45101,"2"
"3550",1,46506,44222,44163,"1"
"3551",1,46507,44222,44163,"2"
"3552",1,46509,44222,44163,"1"
"3553",1,46517,44239,44276,"2"
"3554",1,46528,44136,44299,"2"
"3555",1,46529,44136,44299,"1"
"3556",1,46532,44136,44299,"2"
"3557",1,46539,44263,44463,"1"
"3558",1,46542,44263,44463,"2"
"3559",1,46550,44399,44186,"2"
"3560",1,46553,44399,44186,"2"
"3561",1,46555,44399,44186,"1"
"3562",1,46562,44471,44329,"2"
"3563",1,46565,44471,44329,"1"
"3564",1,46568,44185,44463,"2"
"3565",1,46569,44185,44463,"1"
"3566",1,46576,44214,44598,"1"
"3567",1,46577,44214,44598,"2"
"3568",1,46580,44214,44598,"1"
"3569",1,46585,44541,44362,"1"
"3570",1,46587,44541,44362,"1"
"3571",1,46596,44545,44312,"2"
"3572",1,46601,44545,44312,"1"
"3573",1,46606,44573,44466,"2"
"3574",1,46609,44573,44466,"1"
"3575",1,46613,44578,44319,"1"
"3576",1,46615,44578,44319,"1"
"3577",1,46620,44578,44319,"2"
"3578",1,46624,44604,44539,"2"
"3579",1,46627,44604,44539,"2"
"3580",1,46633,44604,44539,"1"
"3581",1,46637,44306,44648,"1"
"3582",1,46642,44306,44648,"2"
"3583",1,46651,44286,44626,"1"
"3584",1,46657,44286,44626,"2"
"3585",1,46664,44177,44632,"1"
"3586",1,46672,44177,44632,"2"
"3587",1,46677,44639,44673,"1"
"3588",1,46678,44639,44673,"1"
"3589",1,46681,44639,44673,"2"
"3590",1,46685,44675,44549,"1"
"3591",1,46690,44675,44549,"2"
"3592",1,46697,44645,44760,"2"
"3593",1,46708,44772,44171,"1"
"3594",1,46717,44559,44833,"2"
"3595",1,46719,44559,44833,"1"
"3596",1,46725,44821,44211,"2"
"3597",1,46734,44895,44351,"2"
"3598",1,46737,44895,44351,"1"
"3599",1,46738,44895,44351,"1"
"3600",1,46745,44808,45016,"2"
"3601",1,46746,44808,45016,"1"
"3602",1,46750,44808,45016,"2"
"3603",1,46758,45203,45262,"1"
"3604",1,46760,45203,45262,"2"
"3605",1,46762,45203,45262,"1"
"3606",1,46768,45263,44991,"2"
"3607",1,46772,45263,44991,"2"
"3608",1,46798,44208,44189,"2"
"3609",1,46799,44208,44189,"1"
"3610",1,46802,44208,44189,"1"
"3611",1,46806,44172,44218,"2"
"3612",1,46809,44172,44218,"1"
"3613",1,46824,44342,44141,"2"
"3614",1,46826,44342,44141,"2"
"3615",1,46829,44360,44387,"2"
"3616",1,46831,44360,44387,"1"
"3617",1,46835,44207,44591,"2"
"3618",1,46836,44207,44591,"1"
"3619",1,46842,44519,44563,"1"
"3620",1,46843,44519,44563,"1"
"3621",1,46845,44519,44563,"2"
"3622",1,46851,44258,44568,"1"
"3623",1,46856,44258,44568,"2"
"3624",1,46865,44373,44576,"1"
"3625",1,46877,44755,44322,"1"
"3626",1,46886,44169,44827,"2"
"3627",1,46888,44169,44827,"1"
"3628",1,46894,45097,44600,"2"
"3629",1,46897,45097,44600,"1"
"3630",1,46900,45097,44600,"2"
"3631",1,46935,44426,44402,"1"
"3632",1,46936,44426,44402,"1"
"3633",1,46939,44589,44477,"1"
"3634",1,46950,44254,44810,"2"
"3635",1,46952,44254,44810,"1"
"3636",1,46960,44903,44814,"2"
"3637",1,46965,44903,44814,"1"
"3638",1,47019,44593,44242,"2"
"3639",1,47023,44593,44242,"1"
"3640",1,47026,44593,44242,"2"
"3641",1,47033,44453,44228,"2"
"3642",1,47036,44453,44228,"2"
"3643",1,47077,44333,44253,"1"
"3644",1,47079,44333,44253,"1"
"3645",1,47081,44333,44253,"2"
"3646",1,47085,44905,45196,"1"
"3647",1,47088,44905,45196,"2"
"3648",1,47157,44393,44139,"2"
"3649",1,47158,44393,44139,"1"
"3650",1,47160,44446,44484,"2"
"3651",1,47161,44446,44484,"2"
"3652",1,47164,45232,45276,"1"
"3653",1,47169,45232,45276,"1"
"3654",1,47218,44638,44251,"2"
"3655",1,47220,44638,44251,"2"
"3656",1,47223,44638,44251,"1"
"3657",1,47260,44757,45007,"2"
"3658",1,47263,44757,45007,"1"
"3659",1,47303,44293,44907,"1"
"3660",1,47305,44293,44907,"2"
"3661",1,47306,44293,44907,"2"
"3662",1,47475,44963,45199,"2"
"3663",1,47483,44963,45199,"1"
"3664",1,47583,44622,44590,"2"
"3665",1,47586,44622,44590,"1"
"3666",1,47588,44622,44590,"2"
"3667",1,47675,44283,44389,"1"
"3668",1,47676,44283,44389,"1"
"3669",1,47684,44268,44899,"2"
"3670",1,47685,44268,44899,"2"
"3671",1,48705,46950,46359,"1"
"3672",1,48714,46479,47157,"2"
"3673",1,48721,46479,47157,"1"
"3674",1,48772,46450,46331,"1"
"3675",1,48776,46450,46331,"2"
"3676",1,48781,47077,46383,"2"
"3677",1,48783,47077,46383,"1"
"3678",1,48785,47077,46383,"1"
"3679",1,48786,46719,47081,"1"
"3680",1,48791,46719,47081,"2"
"3681",1,48799,46762,46681,"1"
"3682",1,48800,46762,46681,"2"
"3683",1,48810,46843,46672,"2"
"3684",1,48813,46580,47218,"1"
"3685",1,48816,46580,47218,"1"
"3686",1,48818,46580,47218,"2"
"3687",1,48821,47223,47588,"1"
"3688",1,48822,47223,47588,"2"
"3689",1,48825,47223,47588,"2"
"3690",1,48830,46399,46299,"1"
"3691",1,48834,46399,46299,"2"
"3692",1,48838,47169,46391,"2"
"3693",1,48854,46272,46627,"1"
"3694",1,48857,46286,46725,"2"
"3695",1,48863,46286,46725,"1"
"3696",1,48873,46361,46606,"2"
"3697",1,48877,46361,46606,"1"
"3698",1,48884,46565,46577,"2"
"3699",1,48892,46569,46311,"2"
"3700",1,48896,46569,46311,"1"
"3701",1,48903,46415,46596,"2"
"3702",1,48904,46415,46596,"1"
"3703",1,48916,46609,46402,"1"
"3704",1,48919,46609,46402,"2"
"3705",1,48923,46677,46294,"2"
"3706",1,48924,46677,46294,"1"
"3707",1,48930,46677,46294,"2"
"3708",1,48933,46677,46294,"2"
"3709",1,48937,46685,46768,"2"
"3710",1,48941,46685,46768,"1"
"3711",1,48960,46708,46624,"2"
"3712",1,48963,46802,46446,"2"
"3713",1,48967,46802,46446,"2"
"3714",1,48969,46802,46446,"1"
"3715",1,48971,46738,46568,"1"
"3716",1,48972,46738,46568,"2"
"3717",1,48980,46506,46553,"2"
"3718",1,48988,46509,46376,"2"
"3719",1,48990,46509,46376,"1"
"3720",1,48994,46352,46894,"1"
"3721",1,48998,46831,46734,"1"
"3722",1,48999,46831,46734,"1"
"3723",1,49007,46831,46734,"2"
"3724",1,49009,46836,46717,"2"
"3725",1,49012,46836,46717,"1"
"3726",1,49016,46585,46845,"1"
"3727",1,49019,46585,46845,"2"
"3728",1,49024,46613,46829,"2"
"3729",1,49032,46877,46364,"2"
"3730",1,49037,46877,46364,"1"
"3731",1,49039,46877,46364,"2"
"3732",1,49042,46888,46760,"2"
"3733",1,49057,46758,46642,"2"
"3734",1,49064,46386,46960,"1"
"3735",1,49070,46386,46960,"2"
"3736",1,49073,46851,46835,"1"
"3737",1,49074,46851,46835,"2"
"3738",1,49081,46851,46835,"2"
"3739",1,49084,46952,46745,"1"
"3740",1,49087,46952,46745,"2"
"3741",1,49089,47023,47026,"1"
"3742",1,49105,46865,47033,"2"
"3743",1,49108,46865,47033,"1"
"3744",1,49125,47079,46856,"1"
"3745",1,49129,46433,47160,"2"
"3746",1,49139,46809,47220,"1"
"3747",1,49140,46809,47220,"2"
"3748",1,49144,47303,47475,"1"
"3749",1,49151,47303,47475,"2"
"3750",1,49157,47483,47305,"1"
"3751",1,49162,47483,47305,"2"
"3752",1,49168,47675,47583,"2"
"3753",1,49170,47675,47583,"1"
"3754",1,49173,47586,47685,"1"
"3755",1,49189,46306,46275,"1"
"3756",1,49199,46428,46466,"1"
"3757",1,49209,46488,46370,"1"
"3758",1,48211,46488,46370,"2"
"3759",1,49213,46334,46697,"1"
"3760",1,49215,46334,46697,"2"
"3761",1,49216,46529,46307,"2"
"3762",1,49222,46529,46307,"1"
"3763",1,49223,46529,46307,"2"
"3764",1,49233,46539,46425,"2"
"3765",1,49235,46539,46425,"1"
"3766",1,49239,46378,46657,"1"
"3767",1,49245,46378,46657,"1"
"3768",1,49246,46378,46657,"2"
"3769",1,49251,46576,46517,"1"
"3770",1,49253,46576,46517,"2"
"3771",1,49255,46576,46517,"2"
"3772",1,49262,46587,46289,"1"
"3773",1,49264,46587,46289,"2"
"3774",1,49268,46633,46474,"2"
"3775",1,49269,46633,46474,"1"
"3776",1,49277,46633,46474,"2"
"3777",1,49283,46439,46550,"2"
"3778",1,49284,46439,46550,"1"
"3779",1,49292,46664,46562,"1"
"3780",1,49294,46664,46562,"1"
"3781",1,49296,46664,46562,"2"
"3782",1,49300,46737,46528,"1"
"3783",1,49303,46737,46528,"2"
"3784",1,49307,46746,46287,"1"
"3785",1,49312,46746,46287,"2"
"3786",1,49314,46799,46886,"1"
"3787",1,49321,46799,46886,"2"
"3788",1,49323,46799,46886,"1"
"3789",1,49325,46337,46507,"1"
"3790",1,49338,46615,46798,"2"
"3791",1,49399,46615,46798,"2"
"3792",1,49342,46615,46798,"2"
"3793",1,49344,46615,46798,"1"
"3794",1,49350,46939,46542,"1"
"3795",1,49352,46939,46542,"2"
"3796",1,49357,46965,46826,"1"
"3797",1,49361,46965,46826,"2"
"3798",1,49364,46965,46826,"1"
"3799",1,49365,47085,47161,"1"
"3800",1,49370,47085,47161,"1"
"3801",1,49371,47085,47161,"2"
"3802",1,49380,47676,47684,"1"
"3803",1,49393,46300,46900,"1"
"3804",1,49405,46601,46806,"1"
"3805",1,49407,46601,46806,"2"
"3806",1,49411,46678,47019,"2"
"3807",1,49413,46678,47019,"1"
"3808",1,49434,47164,46620,"1"
"3809",1,49437,47164,46620,"2"
"3810",1,49439,47164,46620,"1"
"3811",1,49473,46637,46772,"2"
"3812",1,49475,46637,46772,"1"
"3813",1,49479,46637,46772,"2"
"3814",1,49514,46408,46489,"1"
"3815",1,49516,46408,46489,"2"
"3816",1,49521,46486,46346,"1"
"3817",1,49524,46486,46346,"2"
"3818",1,49554,47263,47306,"2"
"3819",1,49556,47263,47306,"1"
"3820",1,49643,46842,46532,"1"
"3821",1,49645,46842,46532,"2"
"3822",1,49675,47158,47260,"2"
"3823",1,49676,47158,47260,"1"
"3824",1,49695,46897,46317,"1"
"3825",1,49697,46897,46317,"2"
"3826",1,49704,46936,46414,"1"
"3827",1,49705,46936,46414,"2"
"3828",1,49732,46468,46750,"1"
"3829",1,49738,46468,46750,"2"
"3830",1,49742,46651,46690,"1"
"3831",1,49749,46651,46690,"1"
"3832",1,49751,46390,46824,"2"
"3833",1,49754,46390,46824,"1"
"3834",1,49785,46555,47088,"1"
"3835",1,50000,46935,47036,"2"
"3836",1,50829,48830,48930,"1"
"3837",1,50833,48772,48903,"2"
"3838",1,50835,48772,48903,"1"
"3839",1,50840,48813,49057,"2"
"3840",1,50842,48813,49057,"1"
"3841",1,50846,48854,48884,"2"
"3842",1,50853,48854,48884,"1"
"3843",1,50858,48896,48857,"1"
"3844",1,50859,48896,48857,"2"
"3845",1,50863,48721,49019,"2"
"3846",1,50864,48721,49019,"1"
"3847",1,50865,48721,49019,"1"
"3848",1,50873,49213,49303,"1"
"3849",1,50876,49235,48834,"1"
"3850",1,50879,49235,48834,"2"
"3851",1,50882,49235,48834,"2"
"3852",1,50888,49300,48873,"2"
"3853",1,50893,49300,48873,"1"
"3854",1,50898,48969,49338,"1"
"3855",1,50899,48969,49338,"2"
"3856",1,50903,48969,49338,"2"
"3857",1,50910,49125,49223,"2"
"3858",1,50912,49125,49223,"1"
"3859",1,50913,49125,49223,"1"
"3860",1,50917,49380,48800,"1"
"3861",1,50920,49380,48800,"2"
"3862",1,50923,49380,48800,"2"
"3863",1,50924,49037,49339,"1"
"3864",1,50937,49189,49473,"1"
"3865",1,50940,49189,49473,"2"
"3866",1,50959,49704,49645,"1"
"3867",1,50962,49704,49645,"2"
"3868",1,50968,48971,48714,"2"
"3869",1,50969,48971,48714,"1"
"3870",1,50979,48994,48988,"1"
"3871",1,50982,48994,48988,"2"
"3872",1,50987,48994,48988,"2"
"3873",1,50989,49323,49312,"1"
"3874",1,50994,49323,49312,"1"
"3875",1,50997,49323,49312,"2"
"3876",1,50998,49325,49296,"1"
"3877",1,51003,49325,49296,"1"
"3878",1,51007,49325,49296,"2"
"3879",1,51014,49439,49321,"1"
"3880",1,51016,49439,49321,"2"
"3881",1,51020,49439,49321,"1"
"3882",1,51025,49357,49140,"2"
"3883",1,51027,49357,49140,"1"
"3884",1,51038,48916,49168,"1"
"3885",1,51039,48916,49168,"2"
"3886",1,51041,48916,49168,"2"
"3887",1,51070,48799,49070,"2"
"3888",1,51071,48799,49070,"1"
"3889",1,51080,49089,48963,"1"
"3890",1,51083,49089,48963,"2"
"3891",1,51089,49170,49215,"1"
"3892",1,51092,49170,49215,"1"
"3893",1,51094,49170,49215,"2"
"3894",1,51100,49173,48776,"1"
"3895",1,51107,49173,48776,"1"
"3896",1,51110,49209,48892,"1"
"3897",1,51111,49209,48892,"2"
"3898",1,51116,49245,49162,"1"
"3899",1,51117,49245,49162,"2"
"3900",1,51121,49245,49162,"2"
"3901",1,51127,49262,49129,"2"
"3902",1,51134,49294,49024,"2"
"3903",1,51136,49294,49024,"1"
"3904",1,51142,48924,49246,"2"
"3905",1,51145,48924,49246,"1"
"3906",1,51151,49307,49087,"2"
"3907",1,51155,49307,49087,"1"
"3908",1,51161,48998,49352,"2"
"3909",1,51164,48998,49352,"1"
"3910",1,51172,49344,49216,"2"
"3911",1,51176,49344,49216,"1"
"3912",1,51183,49064,48211,"2"
"3913",1,51190,49064,48211,"2"
"3914",1,51191,49064,48211,"1"
"3915",1,51196,49350,48791,"1"
"3916",1,51198,49350,48791,"2"
"3917",1,51199,49364,48781,"2"
"3918",1,51208,49370,49009,"2"
"3919",1,51211,49370,49009,"1"
"3920",1,51214,49370,49009,"1"
"3921",1,51226,49139,49277,"2"
"3922",1,51231,48816,49371,"1"
"3923",1,51235,48816,49371,"2"
"3924",1,51239,49393,48818,"1"
"3925",1,51241,49393,48818,"1"
"3926",1,51245,49434,49268,"1"
"3927",1,51250,49434,49268,"2"
"3928",1,51251,49199,49479,"2"
"3929",1,51264,49514,49361,"1"
"3930",1,51268,49514,49361,"2"
"3931",1,51272,49521,49411,"1"
"3932",1,51274,49521,49411,"2"
"3933",1,51276,49521,49411,"2"
"3934",1,51281,48785,49516,"2"
"3935",1,51285,48785,49516,"1"
"3936",1,51287,48785,49516,"2"
"3937",1,51297,49269,49554,"1"
"3938",1,51305,48783,49516,"1"
"3939",1,51313,49643,49039,"2"
"3940",1,51321,49108,49705,"1"
"3941",1,51323,49108,49705,"2"
"3942",1,51327,49108,49705,"2"
"3943",1,51331,48904,49738,"2"
"3944",1,51332,48904,49738,"1"
"3945",1,51337,49732,49675,"1"
"3946",1,51344,49754,49437,"2"
"3947",1,51346,49754,49437,"1"
"3948",1,51352,49754,49437,"2"
"3949",1,51356,48786,49751,"1"
"3950",1,51358,48786,49751,"2"
"3951",1,51367,49785,49524,"2"
"3952",1,51374,49785,49524,"1"
"3953",1,51377,49742,50000,"1"
"3954",1,51379,49742,50000,"2"
"3955",1,51381,49742,50000,"1"
"3956",1,51398,48990,49007,"1"
"3957",1,51400,48990,49007,"2"
"3958",1,51405,49073,48967,"2"
"3959",1,51407,49073,48967,"1"
"3960",1,51417,48821,49151,"2"
"3961",1,51419,49222,48937,"1"
"3962",1,51421,49222,48937,"2"
"3963",1,51424,49365,48980,"2"
"3964",1,51426,49365,48980,"1"
"3965",1,51447,49284,48822,"2"
"3966",1,51451,49284,48822,"2"
"3967",1,51454,49284,48822,"1"
"3968",1,51459,49292,49105,"1"
"3969",1,51463,49292,49105,"2"
"3970",1,51467,48999,49253,"1"
"3971",1,51475,48999,49253,"2"
"3972",1,51477,48999,49253,"1"
"3973",1,51507,49239,49255,"1"
"3974",1,51509,48705,49081,"2"
"3975",1,51513,49084,49407,"1"
"3976",1,51516,49084,49407,"2"
"3977",1,51574,49314,49032,"2"
"3978",1,51577,49314,49032,"1"
"3979",1,51579,49405,49233,"2"
"3980",1,51581,49405,49233,"1"
"3981",1,51613,49475,48919,"2"
"3982",1,51617,49475,48919,"1"
"3983",1,51633,48941,49697,"2"
"3984",1,51634,48941,49697,"1"
"3985",1,51649,49413,48960,"2"
"3986",1,51667,49144,49042,"1"
"3987",1,51669,49144,49042,"2"
"3988",1,51674,49012,49264,"2"
"3989",1,51676,49012,49264,"1"
"3990",1,51686,49676,48923,"1"
"3991",1,51694,49157,49283,"1"
"3992",1,51726,48863,48972,"2"
"3993",1,51729,48863,48972,"1"
"3994",1,51735,48877,48838,"1"
"3995",1,51739,48877,48838,"2"
"3996",1,51743,49016,48825,"2"
"3997",1,51749,49016,48825,"1"
"3998",1,51807,49749,49074,"2"
"3999",1,51810,49749,49074,"1"
"4000",1,51914,47400,47401,"2"
"4001",1,52016,47400,47401,"2"
"4002",1,52021,49251,48810,"1"
"4003",1,52143,49695,48933,"2"
"4004",1,52144,49695,48933,"1"
"4005",1,52240,49556,49342,"1"
"4006",1,52242,49556,49342,"2"
"4007",1,53892,50864,51016,"2"
"4008",1,53893,50864,51016,"1"
"4009",1,53899,50865,51424,"1"
"4010",1,53903,50865,51424,"2"
"4011",1,53906,50865,51424,"1"
"4012",1,53909,51116,51025,"2"
"4013",1,53911,51116,51025,"1"
"4014",1,53916,51116,51025,"1"
"4015",1,53921,51003,51041,"2"
"4016",1,53925,51003,51041,"2"
"4017",1,53939,51346,50833,"1"
"4018",1,53944,51346,50833,"2"
"4019",1,53949,51321,51405,"1"
"4020",1,53952,51321,51405,"2"
"4021",1,53953,51321,51405,"2"
"4022",1,53973,51305,50863,"1"
"4023",1,53977,51191,51313,"1"
"4024",1,53978,51191,51313,"2"
"4025",1,53983,51191,51313,"2"
"4026",1,53995,51014,51198,"2"
"4027",1,53996,51014,51198,"1"
"4028",1,54006,50898,51323,"1"
"4029",1,54007,50898,51323,"2"
"4030",1,54011,50898,51323,"2"
"4031",1,54012,50998,51127,"1"
"4032",1,54025,52021,51669,"2"
"4033",1,54026,52021,51669,"2"
"4034",1,54027,52021,51669,"1"
"4035",1,54029,51398,50923,"2"
"4036",1,54039,51398,50923,"1"
"4037",1,54046,50853,50962,"1"
"4038",1,54049,50853,50962,"2"
"4039",1,54055,51749,50903,"1"
"4040",1,54056,51749,50903,"2"
"4041",1,54065,50979,51400,"2"
"4042",1,54069,50979,51400,"1"
"4043",1,54070,51407,50920,"1"
"4044",1,54077,51407,50920,"1"
"4045",1,54083,51089,51161,"2"
"4046",1,54085,51089,51161,"1"
"4047",1,54089,51080,51183,"1"
"4048",1,54093,51080,51183,"2"
"4049",1,54096,51080,51183,"2"
"4050",1,54099,50873,51199,"2"
"4051",1,54102,50873,51199,"1"
"4052",1,54111,51581,50940,"2"
"4053",1,54113,51581,50940,"1"
"4054",1,54122,51020,51352,"1"
"4055",1,54127,50913,51331,"1"
"4056",1,54128,50913,51331,"2"
"4057",1,54135,51264,50879,"1"
"4058",1,54136,51264,50879,"1"
"4059",1,54139,51264,50879,"2"
"4060",1,54146,51686,51327,"1"
"4061",1,54149,51686,51327,"2"
"4062",1,54151,51686,51327,"1"
"4063",1,54156,51332,51039,"2"
"4064",1,54157,51332,51039,"1"
"4065",1,54171,50969,51358,"2"
"4066",1,54177,51377,51613,"1"
"4067",1,54181,51377,51613,"2"
"4068",1,54210,50858,51516,"2"
"4069",1,54217,51092,51208,"2"
"4070",1,54219,51092,51208,"1"
"4071",1,54226,51145,51268,"2"
"4072",1,54228,51145,51268,"1"
"4073",1,54242,50994,50882,"1"
"4074",1,54243,50994,50882,"2"
"4075",1,54246,51164,51281,"2"
"4076",1,54248,51164,51281,"1"
"4077",1,54249,51164,51281,"1"
"4078",1,54253,51676,51344,"1"
"4079",1,54255,51676,51344,"2"
"4080",1,54256,51676,51344,"2"
"4081",1,54266,51176,50982,"2"
"4082",1,54270,51176,50982,"1"
"4083",1,54273,51196,51251,"2"
"4084",1,54275,51196,51251,"1"
"4085",1,54289,50912,50997,"1"
"4086",1,54297,50912,50997,"2"
"4087",1,54303,51426,51235,"1"
"4088",1,54304,51426,51235,"2"
"4089",1,54309,51694,51142,"2"
"4090",1,54313,51694,51142,"1"
"4091",1,54318,50917,51276,"1"
"4092",1,54319,50917,51276,"2"
"4093",1,54324,52240,52143,"1"
