24251.1,W,F,F38,8/18/2008,BrF37-21,23907.1,21705.1
24254.1,Ag,F,F38,8/21/2008,BrF37-19,21859.1,21631.1
24250.1,W,M,F38,8/21/2008,BrF37-28,21293.1,21739.1
24252.1,W,M,F38,8/18/2008,BrF37-21,23907.1,21705.1
24253.1,W,M,F38,8/18/2008,BrF37-21,23907.1,21705.1
24255.1,Ag,M,F38,8/21/2008,BrF37-19,21859.1,21631.1
24256.1,W,M,F38,8/21/2008,BrF37-19,21859.1,21631.1
24304.1,W,F,F38,8/26/2008,BrF37-41,21555.1,21965.1
24305.1,B,F,F38,8/26/2008,BrF37-41,21555.1,21965.1
24307.1,Ag,F,F38,8/28/2008,BrF37-27,23918.1,21721.1
24306.1,B,M,F38,8/26/2008,BrF37-41,21555.1,21965.1
24308.1,B,M,F38,8/28/2008,BrF37-27,23918.1,21721.1
24309.1,Ag,M,F38,8/28/2008,BrF37-27,23918.1,21721.1
24342.1,B,F,F38,8/29/2008,BrF37-22,21867.1,21704.1
24345.1,W,F,F38,8/29/2008,BrF37-64,23077.1,23905.1
24346.1,W,F,F38,8/29/2008,BrF37-64,23077.1,23905.1
24348.1,B,F,F38,8/30/2008,BrF37-66,21866.1,21618.1
24343.1,B,M,F38,8/29/2008,BrF37-22,21867.1,21704.1
24344.1,B,M,F38,8/29/2008,BrF37-22,21867.1,21704.1
24347.1,W,M,F38,8/29/2008,BrF37-64,23077.1,23905.1
24349.1,B,M,F38,8/30/2008,BrF37-66,21866.1,21618.1
24350.1,W,M,F38,8/30/2008,BrF37-66,21866.1,21618.1
24358.1,B,F,F38,9/3/2008,BrF37-50,23903.1,23079.1
24359.1,B,F,F38,9/3/2008,BrF37-50,23903.1,23079.1
24361.1,Ag,F,F38,9/3/2008,BrF37-65,21860.1,21726.1
24364.1,B,F,F38,9/3/2008,BrF37-70,21741.1,21709.1
24365.1,B,F,F38,9/3/2008,BrF37-70,21741.1,21709.1
24360.1,B,M,F38,9/3/2008,BrF37-50,23903.1,23079.1
24362.1,W,M,F38,9/3/2008,BrF37-65,21860.1,21726.1
24363.1,Ag,M,F38,9/3/2008,BrF37-65,21860.1,21726.1
24366.1,B,M,F38,9/3/2008,BrF37-70,21741.1,21709.1
24367.1,Ag,F,F38,9/4/2008,BrF37-73,21629.1,23080.1
24370.1,B,F,F38,9/6/2008,BrF37-16,21801.1,21621.1
24371.1,W,F,F38,9/6/2008,BrF37-16,21801.1,21621.1
24373.1,B,F,F38,9/6/2008,BrF37-30,21798.1,21736.1
24368.1,Ag,M,F38,9/4/2008,BrF37-73,21629.1,23080.1
24369.1,Ag,M,F38,9/4/2008,BrF37-73,21629.1,23080.1
24372.1,W,M,F38,9/6/2008,BrF37-16,21801.1,21621.1
24374.1,B,M,F38,9/6/2008,BrF37-30,21798.1,21736.1
24375.1,Ag,M,F38,9/6/2008,BrF37-30,21798.1,21736.1
24398.1,W,F,F38,9/6/2008,BrF37-59,23119.1,21813.1
24400.1,B,F,F38,9/6/2008,BrF37-11,21313.1,21587.1
24401.1,W,F,F38,9/7/2008,BrF37-52,21735.1,23081.1
24402.1,Ag,F,F38,9/7/2008,BrF37-52,21735.1,23081.1
24404.1,Ag,F,F38,9/7/2008,BrF37-68,21968.1,21618.1
24407.1,,F,F38,9/8/2008,BrF37-57,23909.1,21732.1
24408.1,,F,F38,9/8/2008,BrF37-57,23909.1,21732.1
24403.1,W,M,F38,9/7/2008,BrF37-52,21735.1,23081.1
24405.1,W,M,F38,9/7/2008,BrF37-68,21968.1,21618.1
24406.1,W,M,F38,9/7/2008,BrF37-68,21968.1,21618.1
24409.1,,M,F38,9/8/2008,BrF37-57,23909.1,21732.1
24399.1,B,M,F38,9/6/2008,BrF37-11,21313.1,21587.1
24476.1,Ag,F,F38,9/10/2008,BrF37-18,23876.1,21624.1
24479.1,B,F,F38,9/11/2008,BrF37-54,21707.1,23110.1
24480.1,B,F,F38,9/11/2008,BrF37-54,21707.1,23110.1
24482.1,W,F,F38,9/12/2008,BrF37-37,21622.1,21865.1
24483.1,B,F,F38,9/12/2008,BrF37-37,21622.1,21865.1
24478.1,B,M,F38,9/10/2008,BrF37-18,23876.1,21624.1
24481.1,B,M,F38,9/11/2008,BrF37-54,21707.1,23110.1
25001.1,Ag,M,F38,9/15/2008,BrF37-29,21706.1,21731.1
25002.1,Ag,M,F38,9/15/2008,BrF37-29,21706.1,21731.1
25006.1,B,M,F38,9/17/2008,BrF37-75,21553.1,21796.1
