"id" "sex" "generation" "sire" "dam"
7371 "F" "F6" 5136 5570
7376 "M" "F6" 5136 5570
7383 "M" "F6" 5530 4988
7384 "F" "F6" 5530 4988
7393 "M" "F6" 5528 5580
7396 "F" "F6" 5528 5580
7404 "F" "F6" 4914 5588
7408 "M" "F6" 4914 5588
7438 "M" "F6" 5581 5525
7444 "F" "F6" 5581 5525
7463 "F" "F6" 4998 5612
7465 "M" "F6" 4998 5612
7472 "M" "F6" 5572 4940
7474 "F" "F6" 5572 4940
7484 "F" "F6" 5619 4974
7486 "M" "F6" 5619 4974
7488 "M" "F6" 5706 5496
7493 "F" "F6" 5706 5496
7502 "F" "F6" 5757 5348
7505 "M" "F6" 5757 5348
7512 "F" "F6" 4717 5621
7514 "M" "F6" 4717 5621
7525 "M" "F6" 5617 5296
7527 "F" "F6" 5617 5296
7532 "F" "F6" 5765 4915
7533 "M" "F6" 5765 4915
7541 "F" "F6" 4719 5041
7545 "M" "F6" 4719 5041
7566 "M" "F6" 4987 4718
7568 "F" "F6" 4987 4718
7571 "M" "F6" 5750 5591
7572 "F" "F6" 5750 5591
7583 "F" "F6" 5785 5202
7623 "M" "F6" 5601 5870
7628 "F" "F6" 5601 5870
7631 "F" "F6" 5658 5843
7636 "M" "F6" 5658 5843
7641 "M" "F6" 5784 5345
7647 "F" "F6" 5784 5345
7656 "F" "F6" 5867 5627
7658 "M" "F6" 5867 5627
7661 "M" "F6" 5298 5941
7664 "F" "F6" 5298 5941
7713 "M" "F6" 5832 6051
7727 "F" "F6" 5646 6053
7735 "M" "F6" 5646 6053
7766 "M" "F6" 6058 5657
7777 "M" "F6" 5350 6028
7779 "M" "F6" 5350 6028
7782 "F" "F6" 5350 6028
7784 "F" "F6" 5783 5958
7788 "F" "F6" 5783 5958
7789 "M" "F6" 5783 5958
7794 "F" "F6" 5503 5814
7802 "F" "F6" 5676 6024
7804 "M" "F6" 5676 6024
7810 "F" "F6" 5676 6024
7874 "F" "F6" 6158 5835
7875 "F" "F6" 6158 5835
7877 "M" "F6" 6158 5835
7884 "M" "F6" 6233 6239
7905 "M" "F6" 5883 6176
7908 "M" "F6" 6166 5822
7910 "F" "F6" 6166 5822
7926 "F" "F6" 6231 6236
7933 "M" "F6" 5741 6475
7938 "M" "F6" 5741 6475
7940 "F" "F6" 5741 6475
7946 "F" "F6" 6327 5829
7949 "F" "F6" 6327 5829
7954 "M" "F6" 6327 5829
7968 "F" "F6" 5823 6261
7972 "M" "F6" 5823 6261
7980 "M" "F6" 6130 6347
7981 "F" "F6" 6282 5792
7985 "M" "F6" 6282 5792
7997 "F" "F6" 6346 6126
8007 "F" "F6" 6096 6169
8010 "M" "F6" 6096 6169
8013 "M" "F6" 5939 6201
8017 "F" "F6" 5939 6201
8018 "F" "F6" 5939 6201
8023 "F" "F6" 6110 6303
8025 "M" "F6" 6341 5761
8028 "F" "F6" 6341 5761
8031 "M" "F6" 6341 5761
8033 "M" "F6" 5436 5707
8038 "F" "F6" 5436 5707
8044 "M" "F6" 6238 6418
8051 "F" "F6" 6238 6418
8055 "M" "F6" 6414 6122
8059 "F" "F6" 6414 6122
8074 "M" "F6" 5689 6333
8095 "M" "F6" 6435 5788
8104 "F" "F6" 6020 6458
8109 "M" "F6" 6020 6458
8113 "M" "F6" 5589 6481
8118 "F" "F6" 5589 6481
8119 "F" "F6" 5589 6481
8120 "M" "F6" 5844 6441
8123 "F" "F6" 6291 6387
8124 "M" "F6" 6291 6387
8128 "F" "F6" 6424 5817
8133 "M" "F6" 6424 5817
8138 "F" "F6" 6265 5880
8139 "M" "F6" 6265 5880
8142 "F" "F6" 6265 5880
8154 "F" "F6" 6378 6117
8156 "M" "F6" 6378 6117
8158 "F" "F6" 6378 6117
8159 "M" "F6" 6378 6117
8166 "M" "F6" 6062 6394
8171 "F" "F6" 6062 6394
8184 "M" "F6" 6406 5690
8188 "F" "F6" 6406 5690
8198 "M" "F6" 6405 6070
8199 "F" "F6" 6405 6070
8201 "F" "F6" 6405 6070
8209 "M" "F6" 6495 5747
8211 "F" "F6" 6495 5747
8213 "F" "F6" 6495 5747
8217 "M" "F6" 4919 4571
8222 "F" "F6" 5961 6293
8224 "M" "F6" 5961 6293
8226 "F" "F6" 5571 5088
8228 "M" "F6" 5571 5088
8232 "F" "F6" 5571 5088
8251 "F" "F6" 6388 6094
8252 "M" "F6" 6388 6094
8255 "M" "F6" 6388 6094
8331 "F" "F6" 5776 6433
8335 "M" "F6" 5776 6433
8336 "F" "F6" 5776 6433
8345 "F" "F6" 6344 6550
8360 "M" "F6" 5644 6046
8364 "F" "F6" 5644 6046
8370 "M" "F6" 6554 6403
8372 "F" "F6" 6554 6403
8380 "F" "F6" 6292 6606
8381 "F" "F6" 6292 6606
8383 "M" "F6" 6292 6606
8411 "M" "F6" 6462 6505
8430 "M" "F6" 6605 6507
8447 "F" "F6" 6398 6349
8470 "M" "F6" 5432 5637
8474 "F" "F6" 5432 5637
8611 "F" "F7" 6740 6957
8664 "F" "F7" 6945 7082
8665 "M" "F7" 6945 7082
8688 "F" "F7" 7216 6892
8692 "M" "F7" 7216 6892
8693 "M" "F7" 7216 6892
8695 "M" "F7" 7408 6959
8701 "F" "F7" 7408 6959
8708 "F" "F7" 7505 7493
8717 "M" "F7" 7014 7444
8721 "F" "F7" 7014 7444
8722 "F" "F7" 7014 7444
8728 "F" "F7" 6954 7463
8734 "M" "F7" 6954 7463
8740 "F" "F7" 7488 7502
8745 "F" "F7" 7488 7502
8747 "M" "F7" 7488 7502
8749 "M" "F7" 6752 6741
8767 "M" "F7" 6954 7463
8778 "F" "F7" 6755 6745
8822 "M" "F7" 6881 7024
8824 "M" "F7" 6881 7024
8828 "F" "F7" 6881 7024
8841 "F" "F7" 6943 6981
8844 "M" "F7" 6943 6981
8851 "F" "F7" 6943 6981
8868 "M" "F7" 7073 7028
8875 "F" "F7" 7073 7028
8876 "F" "F7" 7073 7028
8942 "F" "F7" 7348 7222
8949 "M" "F7" 7348 7222
8951 "F" "F7" 7393 7210
8955 "F" "F7" 7393 7210
8956 "M" "F7" 7393 7210
8968 "M" "F7" 7006 6751
8971 "F" "F7" 7006 6751
8976 "F" "F7" 7006 6751
9027 "M" "F7" 7146 6876
9032 "F" "F7" 7146 6876
9033 "M" "F7" 7146 6876
9083 "F" "F7" 6891 7396
9089 "M" "F7" 6891 7396
9096 "F" "F7" 7319 7004
9102 "M" "F7" 7319 7004
9105 "M" "F7" 6999 7404
9106 "F" "F7" 6999 7404
9130 "M" "F7" 6999 7404
9147 "F" "F7" 6989 7371
9148 "M" "F7" 6989 7371
9150 "M" "F7" 7514 7532
9155 "M" "F7" 7514 7532
9207 "F" "F7" 7383 7227
9208 "M" "F7" 7383 7227
9210 "M" "F7" 7074 7512
9271 "M" "F7" 7015 7572
9285 "M" "F7" 7366 7628
9289 "F" "F7" 7366 7628
9291 "F" "F7" 7366 7628
9298 "M" "F7" 7571 7474
9299 "F" "F7" 7571 7474
9300 "F" "F7" 7571 7474
9312 "M" "F7" 7533 7568
9313 "M" "F7" 7533 7568
9323 "F" "F7" 7533 7568
9351 "M" "F7" 7117 7631
9352 "F" "F7" 7117 7631
9355 "F" "F7" 7636 7583
9359 "F" "F7" 7636 7583
9360 "M" "F7" 7636 7583
9372 "F" "F7" 7376 7541
9410 "M" "F7" 7735 7788
9413 "F" "F7" 7789 7727
9516 "F" "F7" 7027 6990
9519 "M" "F7" 7027 6990
9523 "F" "F7" 7027 6990
9538 "F" "F7" 7884 7875
9548 "M" "F7" 7884 7875
9550 "M" "F7" 7884 7875
9567 "M" "F7" 7713 7949
9568 "F" "F7" 7713 7949
9586 "F" "F7" 7641 7802
9593 "M" "F7" 7766 7874
9596 "M" "F7" 7766 7874
9609 "M" "F7" 8010 8051
9611 "M" "F7" 8010 8051
9613 "F" "F7" 8010 8051
9619 "M" "F7" 7938 7228
9620 "F" "F7" 7938 7228
9626 "M" "F7" 7877 7946
9631 "F" "F7" 7465 7940
9632 "M" "F7" 7465 7940
9637 "F" "F7" 7465 7940
9659 "M" "F7" 7985 7997
9661 "F" "F7" 7985 7997
9666 "F" "F7" 8033 7794
9667 "M" "F7" 8033 7794
9670 "F" "F7" 8033 7794
9675 "F" "F7" 7972 7981
9683 "M" "F7" 7972 7981
9684 "M" "F7" 7972 7981
9689 "F" "F7" 7486 8017
9695 "F" "F7" 7658 8023
9697 "M" "F7" 7658 8023
9710 "M" "F7" 8025 7782
9717 "M" "F7" 8031 8059
9720 "F" "F7" 8031 8059
9722 "M" "F7" 8031 8059
9723 "M" "F7" 8044 7647
9741 "M" "F7" 7661 8118
9750 "F" "F7" 7661 8118
9752 "F" "F7" 8095 8007
9758 "F" "F7" 8095 8007
9774 "M" "F7" 8109 8038
9775 "M" "F7" 8109 8038
9779 "M" "F7" 8113 7354
9780 "F" "F7" 8113 7354
9782 "F" "F7" 8113 7354
9793 "F" "F7" 7438 8213
9794 "M" "F7" 7438 8213
9799 "F" "F7" 8217 8211
9805 "M" "F7" 8217 8211
9806 "M" "F7" 8217 8211
9811 "F" "F7" 8198 8104
9814 "M" "F7" 8198 8104
9818 "F" "F7" 7472 7656
9821 "M" "F7" 7472 7656
9822 "M" "F7" 8124 8128
9824 "F" "F7" 8124 8128
9835 "M" "F7" 7566 8154
9840 "F" "F7" 7566 8154
9841 "F" "F7" 7566 8154
9845 "M" "F7" 7980 8188
9856 "M" "F7" 8133 7926
9857 "F" "F7" 8133 7926
9864 "M" "F7" 8139 8123
9869 "F" "F7" 8139 8123
9870 "M" "F7" 7908 8142
9871 "M" "F7" 7908 8142
9875 "F" "F7" 7908 8142
9879 "F" "F7" 8120 8222
9880 "M" "F7" 8120 8222
9899 "M" "F7" 8156 7484
9902 "M" "F7" 8156 7484
9912 "F" "F7" 7623 8119
9915 "M" "F7" 7623 8119
9919 "M" "F7" 7623 8119
9924 "M" "F7" 8055 8138
9927 "F" "F7" 8055 8138
9935 "M" "F7" 7545 8158
9936 "F" "F7" 7545 8158
9944 "M" "F7" 7954 8199
9948 "M" "F7" 7954 8199
9969 "F" "F7" 7525 8018
9971 "M" "F7" 7525 8018
9975 "F" "F7" 7525 8018
9994 "M" "F7" 8184 8171
9995 "F" "F7" 8184 8171
10015 "F" "F7" 7779 8028
10020 "F" "F7" 7779 8028
10021 "M" "F7" 7779 8028
10025 "M" "F7" 7777 8201
10026 "F" "F7" 7777 8201
10051 "F" "F7" 7804 8372
10059 "F" "F7" 8383 8345
10061 "M" "F7" 8383 8345
10071 "M" "F7" 8209 8232
10075 "F" "F7" 8209 8232
10087 "F" "F7" 8360 8380
10088 "M" "F7" 8360 8380
10101 "F" "F7" 8252 8336
10115 "F" "F7" 8228 7384
10117 "F" "F7" 8335 8251
10125 "F" "F7" 8224 8364
10128 "M" "F7" 8224 8364
10129 "F" "F7" 8224 8364
10135 "F" "F7" 7905 7968
10137 "F" "F7" 7905 7968
10142 "F" "F7" 8370 7810
10179 "F" "F7" 8166 7784
10181 "F" "F7" 7235 7664
10187 "M" "F7" 7235 7664
10195 "M" "F7" 8430 8447
10201 "M" "F7" 8159 8226
10202 "F" "F7" 8159 8226
10217 "M" "F7" 8013 7527
10239 "F" "F7" 8411 8474
10241 "M" "F7" 8470 7910
10244 "F" "F7" 8470 7910
10258 "M" "F7" 8255 8331
10274 "F" "F7" 8074 8381
10275 "M" "F7" 8074 8381
10283 "M" "F7" 7933 7136
10457 "M" "F8" 8844 8688
10458 "F" "F8" 8844 8688
10459 "F" "F8" 8844 8688
10473 "F" "F8" 8734 8971
10474 "M" "F8" 8734 8971
10483 "F" "F8" 8968 8841
10488 "M" "F8" 8968 8841
10493 "M" "F8" 8949 8611
10498 "F" "F8" 8949 8611
10502 "F" "F8" 8949 8611
10505 "M" "F8" 8695 8955
10524 "F" "F8" 8692 8721
10529 "M" "F8" 8692 8721
10638 "M" "F8" 9089 8976
10641 "F" "F8" 9089 8976
10655 "F" "F8" 9033 8728
10656 "M" "F8" 9033 8728
10672 "F" "F8" 9027 8701
10679 "M" "F8" 9027 8701
10692 "F" "F8" 9130 8942
10693 "M" "F8" 9105 8876
10701 "F" "F8" 9105 8876
10704 "M" "F8" 8717 9106
10707 "M" "F8" 8717 9106
10740 "F" "F8" 9102 8828
10741 "M" "F8" 9102 8828
10759 "F" "F8" 9150 8722
10766 "M" "F8" 9210 9096
10770 "F" "F8" 9210 9096
10778 "M" "F8" 9155 8951
10779 "M" "F8" 9155 8951
10785 "F" "F8" 9155 8951
10800 "F" "F8" 9271 8664
10839 "F" "F8" 8767 9207
10840 "M" "F8" 8767 9207
10852 "M" "F8" 9208 8875
10854 "F" "F8" 9208 8875
10864 "F" "F8" 9313 9083
10870 "M" "F8" 9313 9083
10873 "M" "F8" 9312 8778
10874 "M" "F8" 9312 8778
10885 "F" "F8" 9298 8851
10893 "M" "F8" 9298 8851
10899 "F" "F8" 8747 9352
10929 "M" "F8" 8868 9299
10931 "F" "F8" 8868 9299
10936 "M" "F8" 8868 9299
10941 "M" "F8" 9148 9300
10942 "F" "F8" 9148 9300
10947 "F" "F8" 9148 9300
10954 "F" "F8" 8749 9291
10956 "M" "F8" 8749 9291
10959 "F" "F8" 9360 8708
10960 "M" "F8" 9360 8708
10963 "M" "F8" 9360 8708
10969 "M" "F8" 8956 9289
10976 "F" "F8" 8956 9289
10997 "M" "F8" 9351 8740
11016 "M" "F8" 8693 9032
11017 "F" "F8" 8693 9032
11040 "F" "F8" 9410 8745
11072 "F" "F8" 8665 9147
11075 "M" "F8" 8665 9147
11106 "F" "F8" 9519 9631
11111 "F" "F8" 9285 9637
11118 "M" "F8" 9285 9637
11149 "M" "F8" 9611 9661
11157 "M" "F8" 9609 9355
11159 "F" "F8" 9609 9355
11162 "F" "F8" 8822 9372
11163 "M" "F8" 8822 9372
11172 "F" "F8" 9806 9689
11178 "M" "F8" 9806 9689
11180 "F" "F8" 9717 9613
11186 "M" "F8" 9717 9613
11207 "F" "F8" 9919 9841
11209 "M" "F8" 9919 9841
11228 "F" "F8" 9632 9799
11231 "M" "F8" 9632 9799
11233 "M" "F8" 9821 9793
11237 "F" "F8" 9821 9793
11251 "F" "F8" 9567 9824
11256 "M" "F8" 9567 9824
11264 "M" "F8" 9794 9912
11268 "F" "F8" 9948 9359
11275 "M" "F8" 9948 9359
11314 "F" "F8" 8824 9323
11317 "M" "F8" 8824 9323
11334 "F" "F8" 9935 9780
11336 "M" "F8" 9935 9780
11344 "F" "F8" 9856 9568
11346 "M" "F8" 9856 9568
11352 "F" "F8" 9774 9857
11353 "M" "F8" 9774 9857
11355 "M" "F8" 9870 9413
11365 "F" "F8" 9822 9879
11394 "M" "F8" 9845 9538
11398 "M" "F8" 9626 9927
11408 "M" "F8" 9805 9936
11411 "F" "F8" 9805 9936
11426 "M" "F8" 9814 9875
11430 "M" "F8" 9899 9782
11436 "F" "F8" 9899 9782
11465 "F" "F8" 9871 9811
11467 "F" "F8" 9619 9969
11495 "F" "F8" 9684 10015
11506 "M" "F8" 9684 10015
11510 "M" "F8" 10021 9675
11512 "F" "F8" 10021 9675
11524 "M" "F8" 9667 10059
11526 "F" "F8" 9880 10051
11531 "M" "F8" 10071 9750
11533 "F" "F8" 10071 9750
11545 "F" "F8" 9902 10075
11552 "M" "F8" 9902 10075
11555 "F" "F8" 9944 10087
11557 "M" "F8" 9944 10087
11571 "F" "F8" 10025 9586
11590 "F" "F8" 9723 10020
11596 "M" "F8" 10088 9869
11607 "F" "F8" 9915 9695
11608 "M" "F8" 9915 9695
11616 "F" "F8" 9741 10115
11617 "M" "F8" 9741 10115
11642 "F" "F8" 9550 10125
11655 "F" "F8" 10061 10117
11664 "M" "F8" 10061 10117
11666 "F" "F8" 9994 10142
11701 "M" "F8" 10128 10137
11702 "F" "F8" 10128 10137
11712 "F" "F8" 9593 9758
11737 "M" "F8" 9864 9752
11739 "F" "F8" 10187 9975
11741 "M" "F8" 10187 9975
11749 "M" "F8" 9548 10179
11750 "F" "F8" 9548 10179
11765 "F" "F8" 9835 10181
11766 "M" "F8" 9835 10181
11770 "F" "F8" 9659 10101
11780 "F" "F8" 10195 9720
11790 "F" "F8" 9971 9523
11792 "M" "F8" 9971 9523
11798 "F" "F8" 9779 10202
11822 "M" "F8" 10201 9818
11824 "F" "F8" 10201 9818
11831 "F" "F8" 10217 9620
11834 "M" "F8" 10217 9620
11838 "M" "F8" 9596 9666
11845 "F" "F8" 9596 9666
11864 "M" "F8" 9775 10239
11865 "F" "F8" 9775 10239
11908 "F" "F8" 10283 9840
11910 "M" "F8" 10283 9840
11919 "M" "F8" 9722 10135
11922 "M" "F8" 9710 10244
11930 "F" "F8" 9924 10274
11931 "M" "F8" 9924 10274
11938 "M" "F8" 10258 9995
11948 "M" "F8" 10275 10129
11949 "F" "F8" 10275 10129
11973 "M" "F8" 9697 9516
11974 "F" "F8" 9697 9516
11978 "F" "F8" 10241 10026
11984 "M" "F8" 10241 10026
11989 "F" "F8" 9683 9670
11991 "M" "F8" 9683 9670
12600 "M" "F9" 10778 10473
12602 "F" "F9" 10778 10473
12609 "F" "F9" 10656 10458
12617 "M" "F9" 10656 10458
12618 "F" "F9" 10679 10770
12625 "M" "F9" 10679 10770
12626 "F" "F9" 10893 10641
12659 "M" "F9" 10704 10459
12660 "F" "F9" 10704 10459
12674 "F" "F9" 10707 10483
12677 "F" "F9" 10474 10785
12680 "F" "F9" 10874 10740
12698 "M" "F9" 10766 10655
12703 "F" "F9" 10766 10655
12704 "F" "F9" 10505 10854
12706 "M" "F9" 10505 10854
12719 "M" "F9" 10852 10498
12726 "F" "F9" 10941 10864
12759 "M" "F9" 10488 10759
12767 "F" "F9" 10840 10701
12773 "M" "F9" 10493 10942
12778 "F" "F9" 10493 10942
12788 "F" "F9" 10929 10524
12796 "M" "F9" 10529 10959
12809 "M" "F9" 10963 10692
12820 "M" "F9" 10693 10947
12821 "F" "F9" 10960 10885
12828 "M" "F9" 10960 10885
12830 "M" "F9" 10969 10502
12837 "F" "F9" 10969 10502
12882 "M" "F9" 10997 10800
12886 "M" "F9" 10638 10899
12889 "F" "F9" 10638 10899
12908 "F" "F9" 11016 10672
12944 "M" "F9" 10741 11017
12955 "M" "F9" 11075 10839
12956 "F" "F9" 11075 10839
12976 "M" "F9" 10956 11040
12984 "M" "F9" 10457 10931
12987 "F" "F9" 10457 10931
13021 "M" "F9" 11118 10954
13026 "F" "F9" 11118 10954
13033 "F" "F9" 10779 11111
13057 "M" "F9" 10873 10976
13063 "F" "F9" 10873 10976
13088 "M" "F9" 11264 11172
13115 "F" "F9" 11408 11228
13135 "M" "F9" 10936 11251
13144 "F" "F9" 11149 11352
13153 "M" "F9" 11149 11352
13155 "F" "F9" 11346 11237
13157 "M" "F9" 11346 11237
13184 "M" "F9" 11163 11334
13196 "F" "F9" 11317 11268
13200 "M" "F9" 11355 11180
13203 "F" "F9" 11355 11180
13207 "F" "F9" 11256 11436
13240 "F" "F9" 11233 11072
13242 "M" "F9" 11233 11072
13247 "M" "F9" 11178 11365
13252 "F" "F9" 11178 11365
13256 "M" "F9" 11394 11162
13271 "F" "F9" 11531 11207
13282 "F" "F9" 11157 11555
13284 "M" "F9" 11157 11555
13298 "M" "F9" 11353 11533
13304 "F" "F9" 11430 11545
13308 "M" "F9" 11430 11545
13346 "F" "F9" 11524 11495
13366 "F" "F9" 11741 11159
13375 "F" "F9" 11186 11571
13385 "M" "F9" 11186 11571
13393 "M" "F9" 11552 11607
13397 "M" "F9" 11426 11702
13416 "F" "F9" 11398 11666
13435 "M" "F9" 11766 11465
13443 "F" "F9" 11766 11465
13448 "F" "F9" 11792 11616
13453 "F" "F9" 11209 11780
13456 "M" "F9" 11209 11780
13468 "F" "F9" 11275 11765
13477 "F" "F9" 11336 11824
13482 "M" "F9" 11336 11824
13501 "M" "F9" 11749 11411
13513 "M" "F9" 11231 11831
13518 "F" "F9" 11231 11831
13521 "F" "F9" 11664 11845
13522 "M" "F9" 11664 11845
13534 "M" "F9" 11737 11865
13544 "F" "F9" 11864 11655
13550 "M" "F9" 11864 11655
13552 "M" "F9" 11910 11642
13553 "F" "F9" 11910 11642
13565 "M" "F9" 11922 11790
13576 "F" "F9" 11822 11512
13579 "M" "F9" 11822 11512
13583 "M" "F9" 11838 11712
13584 "F" "F9" 11838 11712
13593 "M" "F9" 11617 11949
13595 "F" "F9" 11617 11949
13604 "F" "F9" 11948 11314
13610 "M" "F9" 11948 11314
13622 "M" "F9" 11834 11526
13628 "F" "F9" 11834 11526
13631 "M" "F9" 11938 11590
13634 "F" "F9" 11938 11590
13639 "F" "F9" 11973 11739
13643 "M" "F9" 11973 11739
13652 "F" "F9" 11991 11930
13657 "M" "F9" 11991 11930
13833 "F" "F9" 11506 11344
13834 "M" "F9" 11506 11344
13840 "M" "F9" 11608 11750
13842 "F" "F9" 11608 11750
13847 "F" "F9" 11931 11467
13849 "M" "F9" 11701 11978
13850 "F" "F9" 11701 11978
13858 "M" "F9" 11596 11974
13860 "M" "F9" 11984 11798
13865 "F" "F9" 11984 11798
13917 "F" "F9" 11510 11989
13918 "M" "F9" 11510 11989
13994 "M" "F9" 11919 11770
13995 "F" "F9" 11919 11770
14079 "F" "F9" 10870 11106
14112 "F" "F9" 11557 11908
14121 "M" "F9" 11557 11908
15211 "F" "F10" 13482 13468
15212 "M" "F10" 13482 13468
15241 "M" "F10" 13550 13115
15243 "M" "F10" 13513 13477
15287 "F" "F10" 12625 12680
15299 "F" "F10" 13284 13521
15303 "M" "F10" 13284 13521
15305 "F" "F10" 13298 13553
15308 "M" "F10" 13298 13553
15316 "M" "F10" 12659 12602
15321 "F" "F10" 12659 12602
15336 "M" "F10" 12698 12626
15345 "F" "F10" 12698 12626
15352 "M" "F10" 13456 13518
15367 "M" "F10" 13522 13282
15375 "F" "F10" 12600 12704
15376 "M" "F10" 12600 12704
15388 "F" "F10" 13385 13203
15391 "F" "F10" 13593 13240
15396 "M" "F10" 13593 13240
15404 "F" "F10" 13579 13252
15407 "M" "F10" 13579 13252
15410 "F" "F10" 13088 13584
15423 "M" "F10" 13643 13443
15426 "F" "F10" 13643 13443
15459 "M" "F10" 12796 12677
15460 "F" "F10" 12796 12677
15472 "M" "F10" 13610 13453
15485 "F" "F10" 13610 13453
15488 "F" "F10" 13657 13595
15526 "M" "F10" 13583 13375
15534 "F" "F10" 13565 13865
15538 "M" "F10" 13565 13865
15543 "M" "F10" 13834 13652
15546 "F" "F10" 13834 13652
15550 "F" "F10" 13834 13652
15555 "M" "F10" 12759 12821
15566 "F" "F10" 12617 12778
15569 "M" "F10" 12617 12778
15575 "M" "F10" 13552 13847
15594 "M" "F10" 13393 13850
15603 "F" "F10" 13393 13850
15608 "F" "F10" 13435 13833
15612 "M" "F10" 13435 13833
15616 "M" "F10" 13849 13604
15622 "F" "F10" 13849 13604
15625 "M" "F10" 13840 13639
15627 "F" "F10" 13840 13639
15641 "F" "F10" 12882 12660
15643 "M" "F10" 12882 12660
15647 "F" "F10" 12706 12618
15649 "M" "F10" 12706 12618
15650 "F" "F10" 13247 13628
15652 "M" "F10" 13247 13628
15671 "F" "F10" 13622 13416
15673 "M" "F10" 13622 13416
15677 "F" "F10" 12719 12609
15681 "F" "F10" 12719 12609
15687 "M" "F10" 13860 13917
15689 "F" "F10" 13860 13917
15701 "F" "F10" 12955 12703
15703 "M" "F10" 12955 12703
15710 "M" "F10" 13534 13842
15712 "F" "F10" 13534 13842
15715 "M" "F10" 13918 13346
15720 "F" "F10" 12984 12726
15742 "F" "F10" 13994 13634
15750 "F" "F10" 13858 13544
15754 "M" "F10" 13858 13544
15756 "M" "F10" 12830 12956
15759 "F" "F10" 12830 12956
15767 "F" "F10" 12820 12987
15768 "M" "F10" 12820 12987
15802 "F" "F10" 12944 12674
15815 "F" "F10" 12773 13033
15832 "M" "F10" 13242 13448
15852 "F" "F10" 13631 14079
15854 "M" "F10" 13631 14079
15857 "F" "F10" 13501 14112
15865 "M" "F10" 13501 14112
15867 "F" "F10" 14121 13995
15956 "M" "F10" 12976 12889
15957 "F" "F10" 12809 13026
15960 "M" "F10" 12809 13026
15986 "M" "F10" 12600 12788
15988 "F" "F10" 12600 12788
15994 "M" "F10" 12828 13063
16012 "M" "F10" 13200 13144
16058 "F" "F10" 13184 12767
16060 "M" "F10" 13184 12767
16062 "F" "F10" 13021 13196
16066 "M" "F10" 13021 13196
16096 "F" "F10" 13157 12908
16101 "M" "F10" 13157 12908
16107 "F" "F10" 13256 13304
16109 "M" "F10" 13256 13304
16144 "M" "F10" 13153 13576
16151 "F" "F10" 12886 13271
16159 "M" "F10" 13308 13155
16164 "F" "F10" 13308 13155
16189 "F" "F10" 13135 12837
16194 "F" "F10" 13057 13207
16197 "M" "F10" 13057 13207
16204 "F" "F10" 13397 13366
16208 "M" "F10" 13397 13366
16387 "M" "F10" 13522 13282
17260 "M" "F11" 15336 15426
17310 "F" "F11" 15308 15410
17311 "M" "F11" 15308 15410
17327 "F" "F11" 15396 15305
17328 "F" "F11" 15459 15211
17335 "M" "F11" 15459 15211
17390 "M" "F11" 15352 15287
17397 "F" "F11" 15472 15299
17409 "M" "F11" 15526 15375
17410 "F" "F11" 15526 15375
17416 "M" "F11" 15212 15534
17423 "F" "F11" 15212 15534
17461 "F" "F11" 15569 15622
17462 "M" "F11" 15569 15622
17464 "F" "F11" 15367 15641
17473 "M" "F11" 15649 15345
17474 "F" "F11" 15649 15345
17498 "M" "F11" 15243 15566
17501 "F" "F11" 15243 15566
17512 "M" "F11" 15594 15388
17518 "F" "F11" 15625 15650
17522 "F" "F11" 15625 15650
17545 "M" "F11" 15575 15608
17553 "M" "F11" 15575 15608
17555 "M" "F11" 15316 15647
17557 "F" "F11" 15316 15647
17568 "M" "F11" 15643 15689
17569 "F" "F11" 15643 15689
17572 "M" "F11" 15687 15701
17574 "F" "F11" 15687 15701
17593 "M" "F11" 15754 15627
17602 "F" "F11" 15754 15627
17623 "F" "F11" 15612 15750
17637 "M" "F11" 15423 15767
17639 "F" "F11" 15423 15767
17671 "F" "F11" 15538 15759
17681 "M" "F11" 15768 15815
17683 "F" "F11" 15768 15815
17716 "F" "F11" 15616 15802
17717 "M" "F11" 15616 15802
17727 "F" "F11" 15652 15852
17733 "M" "F11" 15652 15852
17736 "M" "F11" 15854 15712
17737 "F" "F11" 15854 15712
17775 "M" "F11" 15832 15460
17818 "F" "F11" 15960 15603
17819 "F" "F11" 15960 15603
17820 "M" "F11" 15960 15603
17826 "M" "F11" 15960 15603
17870 "M" "F11" 15715 16058
17874 "F" "F11" 15715 16058
17875 "F" "F11" 15715 16058
17881 "F" "F11" 16012 15671
17887 "M" "F11" 15376 15546
17889 "F" "F11" 15376 15546
17891 "F" "F11" 15555 15485
17892 "M" "F11" 15555 15485
17901 "F" "F11" 16101 15988
17903 "M" "F11" 16101 15988
17909 "M" "F11" 16101 15988
17911 "F" "F11" 16197 16164
17913 "F" "F11" 16197 16164
17915 "M" "F11" 16197 16164
17919 "M" "F11" 16197 16164
17934 "M" "F11" 16159 16096
17948 "F" "F11" 16109 16204
17954 "M" "F11" 16109 16204
17970 "F" "F11" 15673 15391
17971 "M" "F11" 15673 15391
17974 "F" "F11" 15986 15867
17982 "M" "F11" 15986 15867
17993 "M" "F11" 16208 15857
18000 "F" "F11" 16208 15857
18002 "M" "F11" 15994 16062
18007 "F" "F11" 15994 16062
18019 "M" "F11" 15303 15742
18024 "F" "F11" 15303 15742
18034 "M" "F11" 15543 15404
18037 "F" "F11" 15543 15404
18074 "F" "F11" 16387 15550
18083 "M" "F11" 15956 15677
18088 "F" "F11" 15956 15677
18095 "F" "F11" 15710 15321
18101 "F" "F11" 15710 15321
18114 "F" "F11" 15407 16194
